TERC,Gmina,SIMC,Miejscowość,SYM_UL,Ulica,Nr porządkowy,Szerokość geograficzna,Długość geograficzna,gml_id
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,24D,50.33074609290712,19.189934842139984,PL.ZIPIN.4267.EMUiA_b6e2dfc5-57cf-4a33-b9d5-784273835e42
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,24E,50.330795288517294,19.189943330276687,PL.ZIPIN.4267.EMUiA_3647d2c9-9db0-444d-9937-5ab650b8a335
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,24F,50.33083990938521,19.189943648702606,PL.ZIPIN.4267.EMUiA_ece7d1fc-4905-421e-93ff-566530dca7d7
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,24G,50.33091185593901,19.189957989836476,PL.ZIPIN.4267.EMUiA_38332ad9-587b-4fa6-a55c-5ea94e2f97a1
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,24H,50.3309724962207,19.189954577474822,PL.ZIPIN.4267.EMUiA_14e6f3aa-2a06-4fb3-b945-66b59f9533f6
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,24HA,50.331001794867525,19.18997240275271,PL.ZIPIN.4267.EMUiA_563eab83-f883-4425-b5df-d2652ff51fb3
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,24J,50.33106479114748,19.18995859957063,PL.ZIPIN.4267.EMUiA_8c09b5d5-72d8-4648-bb79-54d41892d182
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,24K,50.3311187453195,19.189972869056394,PL.ZIPIN.4267.EMUiA_d1f46baa-0075-4946-8c4f-11ba7702eab2
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,24L,50.331172699489244,19.189987138574637,PL.ZIPIN.4267.EMUiA_35b89a85-b0f1-4953-b8c8-4d522e61a561
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,24M,50.331217703392404,19.189973263623457,PL.ZIPIN.4267.EMUiA_65255012-e217-443f-b1c3-c0848c95c51d
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,24N,50.33128969585848,19.18995949624806,PL.ZIPIN.4267.EMUiA_22e8be39-5e26-4c6e-80ae-be1e60a09db5
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,24O,50.331343672987806,19.189959711452342,PL.ZIPIN.4267.EMUiA_95be0fe5-3dee-4459-a129-9837dc1b3820
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,25,50.33046467459383,19.18906837617603,PL.ZIPIN.4267.EMUiA_acfb72d3-5e95-4371-b07c-a981393361bd
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,30,50.330962348987086,19.187723935040268,PL.ZIPIN.4267.EMUiA_84a16450-b1d3-43ee-b00b-f3821393b57a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,32,50.33081771908171,19.186973986427514,PL.ZIPIN.4267.EMUiA_d5c4dc28-f191-48e9-891f-cefb7cc54d40
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,33,50.33085316969604,19.18678197660107,PL.ZIPIN.4267.EMUiA_1443ddb4-0923-4a99-92d9-2eba3fbfa16e
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,34,50.33114521782312,19.186549796249928,PL.ZIPIN.4267.EMUiA_a59db22f-5d83-442c-b772-71b200713942
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,35,50.33115323043322,19.185934948262044,PL.ZIPIN.4267.EMUiA_09a804a3-6dc3-448d-b154-ca5acad28339
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,36,50.33105167598993,19.185712207833127,PL.ZIPIN.4267.EMUiA_f0eb477f-05db-4050-bb19-c15ee2925830
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,37,50.331126006990225,19.18537760845246,PL.ZIPIN.4267.EMUiA_c4012037-12bb-4d37-a21b-5ab91645d13f
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,38,50.33116506940739,19.185122475112813,PL.ZIPIN.4267.EMUiA_929ec7f2-5378-4e93-9706-496a3706e692
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,38A,50.331259301367716,19.185212381930928,PL.ZIPIN.4267.EMUiA_589e397b-bd17-4f31-81f7-1a3be26dd4db
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,39,50.33118635472689,19.184996288914245,PL.ZIPIN.4267.EMUiA_2e736351-229f-40db-925d-b11fb482c418
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,40,50.33127484571684,19.184595860850578,PL.ZIPIN.4267.EMUiA_d900d3f4-3b28-4d65-bc4d-b770d35cb56c
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,41,50.331319129416094,19.18437094222817,PL.ZIPIN.4267.EMUiA_8b99f6ec-61ff-4ec3-93bf-68a406bbdbfe
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,42,50.331343998313685,19.184200847610064,PL.ZIPIN.4267.EMUiA_ce2177a7-74fa-4460-8bf9-950647f9cd4a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,43,50.33139526129666,19.184006151244443,PL.ZIPIN.4267.EMUiA_e57edfa3-4966-4984-895b-670253eb65b5
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,44,50.331435977880304,19.183814157205383,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,45,50.33147311520914,19.183663324452503,PL.ZIPIN.4267.EMUiA_a38af77a-fd9d-44c1-8a4d-05bdd9fcd6e9
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,46,50.33149624687149,19.183479498020496,PL.ZIPIN.4267.EMUiA_9438c704-ae9e-4803-8d3f-2e426917e927
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,46A,50.331731962695514,19.18331021352448,PL.ZIPIN.4267.EMUiA_1cb2c4bf-bc9d-4313-b59f-655d7984b684
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,47,50.331651504893344,19.183076576250883,PL.ZIPIN.4267.EMUiA_0c0ac9ae-c340-4c9f-b2c0-d5bd51c20c7c
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,49,50.331696135066956,19.182629308653926,PL.ZIPIN.4267.EMUiA_2ee18b4e-b0ce-4e9c-8eb4-c9edccf21d7d
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,50,50.331721268333915,19.182289020600262,PL.ZIPIN.4267.EMUiA_70715d7d-d64c-488a-acc9-d9edc8684d0d
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,50A,50.331844054680516,19.181875804813696,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,51,50.331869824818305,19.181674700400563,PL.ZIPIN.4267.EMUiA_bcb7df83-fb1b-4152-9d89-107c12d5f7c6
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,52,50.331958466032006,19.181169950417072,PL.ZIPIN.4267.EMUiA_7d24a744-b944-40e8-b9fe-ab9b3d61f274
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,53,50.332109792189094,19.181030528715407,PL.ZIPIN.4267.EMUiA_9056420f-5097-49b4-aeaf-f6560e43f0e5
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,53a,50.33206162459606,19.180791642881818,PL.ZIPIN.4267.EMUiA_2af5eac4-e2b3-49cb-963e-9a3b8896f8c8
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,55,50.33219362385626,19.18022654504058,PL.ZIPIN.4267.EMUiA_eb3bec2b-a9e1-4ebe-b61e-a7e17a47fa53
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,57,50.33248152773206,19.179255878464478,PL.ZIPIN.4267.EMUiA_7f2e694e-8da0-4f04-90cf-088766a4203b
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,57A,50.3324331659293,19.178712172159013,PL.ZIPIN.4267.EMUiA_79443e26-7b57-420b-a894-7b6f8ca91599
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11072,ul. Limanowskiego,59,50.33257653103305,19.180374479711688,PL.ZIPIN.4267.EMUiA_1ea50d87-dd46-4035-b1f6-3ff36a0ceb98
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11139,ul. Lipowa,1,50.380098449103635,19.259829148608883,PL.ZIPIN.4267.EMUiA_ba37cb72-8083-4dd4-ae47-f392c8ae37ca
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11139,ul. Lipowa,3,50.380301513637775,19.259773927404787,PL.ZIPIN.4267.EMUiA_916cb598-4df7-4c58-b291-132b62363bc1
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11139,ul. Lipowa,5,50.380568688742535,19.259728671978053,PL.ZIPIN.4267.EMUiA_701b547f-43cf-45ff-a452-f13d8f752eb2
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11139,ul. Lipowa,7,50.38074080525904,19.259762586922815,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11139,ul. Lipowa,9,50.38098336308402,19.259725441098492,PL.ZIPIN.4267.EMUiA_ca911d7b-171c-4114-9710-b770256aef5a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11139,ul. Lipowa,11,50.381088994767985,19.25963259035209,PL.ZIPIN.4267.EMUiA_0d005bc7-8b66-41ab-abab-b20e1491bd10
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,1,50.31660056862421,19.16986772693826,PL.ZIPIN.4267.EMUiA_92ddfd3e-a325-42b1-80d4-0666ebf3ad9f
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,1A,50.315809848965856,19.178442192729207,PL.ZIPIN.4267.EMUiA_ea35c6d2-31b3-4ef8-8221-e52d2b097942
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,2,50.316022877615765,19.17738764281424,PL.ZIPIN.4267.EMUiA_3a4247e7-95fe-4f1a-b40b-b7f83eef0a4a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,2A,50.31618825620923,19.177248307838052,PL.ZIPIN.4267.EMUiA_93ff6e6b-db07-4863-a398-b78ea9cbc9ee
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,2B,50.316172568123086,19.177165925130822,PL.ZIPIN.4267.EMUiA_2955524b-ecb3-4f49-9d53-63776b913dea
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,3,50.31633970251377,19.169223295443018,PL.ZIPIN.4267.EMUiA_e1a09680-153a-4a05-8533-8fc6ad63535d
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,4,50.31666810252528,19.17410221059502,PL.ZIPIN.4267.EMUiA_6c778bcb-bf99-4e6a-9a8f-edf91a39c621
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,5,50.31586602190329,19.1687194405181,PL.ZIPIN.4267.EMUiA_abbd5511-5032-4d4e-836a-79d0f2d9b476
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,6,50.31635616463449,19.17336008168166,PL.ZIPIN.4267.EMUiA_8e0db4ed-9878-4e8b-b9a0-4e0caf07e003
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,7,50.31542130430092,19.167625718145537,PL.ZIPIN.4267.EMUiA_2aa37298-e5e9-49da-be60-565f6a0f71e2
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,9,50.31633215231621,19.167764756479365,PL.ZIPIN.4267.EMUiA_412ad84f-7879-4476-8a3e-a2fcafaf5139
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,11,50.31682793666693,19.16878047315509,PL.ZIPIN.4267.EMUiA_b54381e5-92c9-48d7-ab78-ac37c448787f
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,11U,50.31752153351243,19.169669991629384,PL.ZIPIN.4267.EMUiA_ee2ed13f-b87b-46d7-ac16-bd917e6db5c1
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,13a,50.3171535106263,19.168426252796664,PL.ZIPIN.4267.EMUiA_cf046c5c-f067-4841-8c8b-dde34f6554d4
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,13b,50.31712114927777,19.168364119269093,PL.ZIPIN.4267.EMUiA_9f61c638-adf3-48f2-bfd3-7de9b8063142
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,13c,50.317074609733176,19.168310718568243,PL.ZIPIN.4267.EMUiA_26799f70-690a-4e6f-a0a3-65418d82598d
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,13d,50.31703955119916,19.168252966396658,PL.ZIPIN.4267.EMUiA_2ccc9f30-92f2-4d00-afee-c649787e6945
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,13e,50.31701247345005,19.16818261975749,PL.ZIPIN.4267.EMUiA_bfec3a36-9b1a-4c5d-9016-dc30ecded54a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,13f,50.31698351534599,19.16812104794503,PL.ZIPIN.4267.EMUiA_069f4faa-f612-4d8d-99ec-fe4d61ab5ac5
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,13g,50.316980136289175,19.168027734244724,PL.ZIPIN.4267.EMUiA_88248dfc-a8f4-4c9a-a4ae-a40f65f0dfeb
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,15a,50.3169354631984,19.16797379124515,PL.ZIPIN.4267.EMUiA_1260352c-964b-4100-90d7-c2088a55a83b
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,15b,50.31690392724478,19.167910563897784,PL.ZIPIN.4267.EMUiA_cc324531-4870-4337-a395-7a77a2a2e402
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,15c,50.31686812635139,19.167850919865877,PL.ZIPIN.4267.EMUiA_6689285c-6494-4c59-8fd9-339fc6f997c6
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,15d,50.31683659033041,19.167787692689057,PL.ZIPIN.4267.EMUiA_4e401399-95e7-4c5d-9b6f-9f8a687bf02b
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,15e,50.31680595786255,19.167723590640563,PL.ZIPIN.4267.EMUiA_b9cf278f-3959-4da9-8bbc-8a956a4051a4
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,15f,50.31678212965777,19.167651085328533,PL.ZIPIN.4267.EMUiA_1dfdbb1f-f9b9-494d-a5b5-2f2c7d44346b
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,15g,50.31676115903076,19.167571430183624,PL.ZIPIN.4267.EMUiA_65e82f42-0cc9-488a-baf4-ab557967dc1f
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,17,50.31796489264511,19.16808883495003,PL.ZIPIN.4267.EMUiA_381d03d0-7d86-4495-8b35-eac62d000010
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,19,50.31771040245809,19.167890353546184,PL.ZIPIN.4267.EMUiA_c2052869-e1bc-4cf4-bd5b-f35d759f2f83
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,19a,50.317436757642554,19.168172349528568,PL.ZIPIN.4267.EMUiA_7867a6e7-d1d3-4236-97c3-428a196361ff
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,21,50.31756583815857,19.1670062063852,PL.ZIPIN.4267.EMUiA_103ba797-a6df-4cd5-af69-c385744188c5
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,23,50.318379880754456,19.1672601583981,PL.ZIPIN.4267.EMUiA_033057d2-0b8b-4be2-abb4-7a03f200eea8
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,25,50.31852429115425,19.168249974823446,PL.ZIPIN.4267.EMUiA_da1222e6-b956-4fad-b188-f875ccee0163
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,42,50.31579050572396,19.170745556906258,PL.ZIPIN.4267.EMUiA_bd233d2a-267a-4bbe-ae61-f8d4749ac3e1
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,42a,50.31617586107582,19.170795054069163,PL.ZIPIN.4267.EMUiA_6d3637a9-11c9-4164-85ae-8a963235ddff
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11383,ul. Ludowa,42B,50.31631429666044,19.171039785557937,PL.ZIPIN.4267.EMUiA_869bcd49-30f4-4159-91d7-639403cbdd25
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,1,50.35130302279682,19.33475952559545,PL.ZIPIN.4267.EMUiA_515d863c-e546-4dca-8a4d-207d916c5d15
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,2,50.35098358200561,19.335248839237504,PL.ZIPIN.4267.EMUiA_c66d700a-b72e-495a-9f6a-910af3eec5c5
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,3,50.35161833289989,19.33509403055489,PL.ZIPIN.4267.EMUiA_3e7cfae9-4ad8-41e6-bfd2-453a43d93e78
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,4,50.350994724982975,19.335649856204725,PL.ZIPIN.4267.EMUiA_e6c0c3f2-7116-4dfb-b25e-df8602f9ef7b
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,5,50.35133463990479,19.33625985327736,PL.ZIPIN.4267.EMUiA_7bdd0c69-c267-42b1-87bf-b84c3b6b6e24
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,6,50.35096430838292,19.335839124914365,PL.ZIPIN.4267.EMUiA_d0fb3301-dfd4-4a66-a75f-c948d1b01214
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,6A,50.35093881308507,19.33614925914333,PL.ZIPIN.4267.EMUiA_3c0cfe7a-d4cb-42e3-bc20-b4d0b57b2b85
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,7,50.35153279828607,19.33672465791549,PL.ZIPIN.4267.EMUiA_5dc39cc5-6194-4c83-bde3-e59bc6345046
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,7a,50.35170402998304,19.337662319563723,PL.ZIPIN.4267.EMUiA_a41ee28e-43e8-4431-b8a7-37d5517db087
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,7B,50.351566984085835,19.33705444129485,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,8,50.35089651670631,19.336367261267565,PL.ZIPIN.4267.EMUiA_bb6d9f49-ce12-4395-add7-92596f309ce3
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,9,50.35144629672191,19.338679321377462,PL.ZIPIN.4267.EMUiA_7451f709-6d08-4ad3-9578-55d01850f90d
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,9a,50.3515790810583,19.339458799857177,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,10,50.35113122992072,19.337054102431793,PL.ZIPIN.4267.EMUiA_6263526d-8aa5-445c-8b03-f864408d8a43
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,11,50.35159780772818,19.339664896493947,PL.ZIPIN.4267.EMUiA_4dcffe1e-585a-4cff-a8cf-3edec89d7115
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,12,50.35108254781234,19.337482158226102,PL.ZIPIN.4267.EMUiA_d3ab8334-4b66-4bba-a0c5-2987ceffa078
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,12A,50.35108783337248,19.33733477344312,PL.ZIPIN.4267.EMUiA_87d3d2fb-ee3b-468d-a9d0-fd2d57032093
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,13,50.35154649223239,19.339788108978393,PL.ZIPIN.4267.EMUiA_fa5e855e-1f2b-4eb3-92ce-400a286019be
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,15,50.35160737836482,19.339997252679098,PL.ZIPIN.4267.EMUiA_7f0cece9-820b-4e0c-8412-d3111dab4150
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,15a,50.35162252595322,19.340225294950933,PL.ZIPIN.4267.EMUiA_7d3f6bfc-8fcf-4a9d-9177-d616e5b63e80
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,15b,50.35162883842324,19.340469750238668,PL.ZIPIN.4267.EMUiA_43fb8b15-7ed8-477d-998a-e347600d3b5f
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,16,50.35114802291679,19.337927499233945,PL.ZIPIN.4267.EMUiA_7bb7c031-b0eb-453a-a380-d814d6a3737c
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,17,50.351647393456794,19.340733516673467,PL.ZIPIN.4267.EMUiA_7c53bde9-61ef-4681-88eb-4ff5a6696850
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,17a,50.35166241078138,19.341005496007217,PL.ZIPIN.4267.EMUiA_4d36125f-5c4c-4ddc-a713-e728420a7282
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,17b,50.35168771023081,19.341365428614267,PL.ZIPIN.4267.EMUiA_db6d270b-e4fb-423b-809c-c98f9a5d0d92
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,19,50.35178923230976,19.342692567267303,PL.ZIPIN.4267.EMUiA_82ab805f-ea18-4bad-8ba8-077cff4a25b4
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,20,50.35117276255773,19.33908655358223,PL.ZIPIN.4267.EMUiA_60c42726-83af-414f-88cc-6e60515dac65
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,20a,50.35075217381918,19.339308740755246,PL.ZIPIN.4267.EMUiA_47842c2e-b426-4ada-bd72-2bc27c40055e
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,20b,50.35100773749252,19.33903869394323,PL.ZIPIN.4267.EMUiA_f7a3e26f-d651-475f-8a23-cb8d27ed43d3
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,21,50.3518939824131,19.342921255253703,PL.ZIPIN.4267.EMUiA_ff1acebb-4ffa-4269-bdf0-26bae6f770ae
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,21a,50.35175543707876,19.343095020920398,PL.ZIPIN.4267.EMUiA_1de5433c-a7b5-48f8-8c4f-538a4a888a62
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,22,50.35128636230868,19.339296070397534,PL.ZIPIN.4267.EMUiA_52027003-febf-4002-bef7-6c928c22aa3e
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,23,50.35191440861952,19.344064316673975,PL.ZIPIN.4267.EMUiA_45dce2de-1183-48e2-8bc9-d9012915d8d1
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,24,50.35127480093106,19.339563730930156,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,25,50.35186678690243,19.344362851632965,PL.ZIPIN.4267.EMUiA_9e55263d-7a5e-43e4-a554-f37c08f5efe1
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,25a,50.35188714788812,19.344607410428104,PL.ZIPIN.4267.EMUiA_657638c2-be50-4aaf-b4db-86b1f636cb6d
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,25B,50.35199462597638,19.344871126655384,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,26,50.351100676925284,19.3396229048006,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,26a,50.35126874685649,19.33967542538791,PL.ZIPIN.4267.EMUiA_cd0ae1f9-b6c8-4ebb-9616-433fa8784026
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,26b,50.35101744785333,19.33960886807567,PL.ZIPIN.4267.EMUiA_327f3832-39b5-4031-9038-f5df1d41195a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,27,50.35194659378458,19.345890316674403,PL.ZIPIN.4267.EMUiA_3cfeaae9-a76d-4b09-af90-ec456522ec0a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,11533,ul. Łaskowa,27a,50.351906073317785,19.34533529023556,PL.ZIPIN.4267.EMUiA_3ba93cdd-194d-43e9-93f4-e38bf8246be8
